id,name,type,country,city,latitude,longitude,average_price_usd,rating,rating_count,amenities,description,popularity_score,category,nearby_destinations,generated_at
gt_3975,Dubai Lodge,hotel,United Arab Emirates,Dubai,25.173894,55.247841,121.66,2.54,141,"Airport Shuttle, Pool, Beach Access","Comfortable Dubai Lodge located in Dubai, offering Airport Shuttle, Pool, Beach Access. Suitable for business and leisure travelers.",48,urban,"Madrid Boutique, Baghdad Boutique, Doha Suites",2025-10-31T17:59:12.216241Z
gt_3976,Kiev Park,attraction,Ukraine,Kiev,50.49097,30.482112,5.85,4.21,22608,"Fitness Center, Bar, Family Rooms, Airport Shuttle",Kiev Park is a popular attraction in Kiev. Visitors enjoy its scenic value and cultural importance.,97,nature,Stockholm Viewpoint,2025-10-31T17:59:12.216258Z
gt_3977,Reykjavik Boutique,hotel,Iceland,Reykjavik,64.099834,-21.938195,43.18,3.11,4218,"Parking, Pet Friendly, Family Rooms, Airport Shuttle","Comfortable Reykjavik Boutique located in Reykjavik, offering Parking, Pet Friendly, Family Rooms, Airport Shuttle. Suitable for business and leisure travelers.",81,urban,"Honolulu Old Town, Mexico City Downtown, Lagos Boutique",2025-10-31T17:59:12.216277Z
gt_3978,Baghdad Central Station,railway_station,Iraq,Baghdad,33.354015,44.351711,0.0,4.22,1826,"Airport Shuttle, Pool",Baghdad Central Station serving Baghdad with national and regional connections.,71,beach,"Prague Waterfront, Abu Dhabi Suites, Oslo Old Town",2025-10-31T17:59:12.216301Z
gt_3979,Chennai Retreat,resort,India,Chennai,13.111224,80.252019,149.95,4.14,2720,"Parking, Free WiFi","Relaxing resort in Chennai with Parking, Free WiFi. Ideal for holidays and retreats.",80,nature,"Prague Lodge, Bengaluru Monument, Cairo Monument",2025-10-31T17:59:12.216320Z
gt_398,Guangzhou International Airport,airport,China,Guangzhou,23.177319,113.240332,0.0,4.58,609,"Family Rooms, Parking, Non-smoking","Guangzhou Guangzhou International Airport, main air transport hub serving the region.",68,luxury,"Lagos Park, Guangzhou Viewpoint",2025-10-31T17:59:12.136979Z
gt_3980,Dublin International Airport,airport,Ireland,Dublin,53.301708,-6.221663,0.0,3.38,1104,Non-smoking,"Dublin Dublin International Airport, main air transport hub serving the region.",65,family,"San Francisco Temple, Chennai Viewpoint",2025-10-31T17:59:12.216345Z
gt_3981,Saint Petersburg Inn,hotel,Russia,Saint Petersburg,59.951977,30.304028,70.36,4.07,14125,Bar,"Comfortable Saint Petersburg Inn located in Saint Petersburg, offering Bar. Suitable for business and leisure travelers.",92,adventure,Helsinki Waterfront,2025-10-31T17:59:12.216361Z
gt_3982,Auckland Airport,airport,New Zealand,Auckland,-36.877245,174.745712,0.0,4.72,1320,"Bar, Non-smoking, Pet Friendly, Pool","Auckland Auckland Airport, main air transport hub serving the region.",67,budget,"Budapest Park, New York Viewpoint",2025-10-31T17:59:12.216382Z
gt_3983,Sydney Viewpoint,attraction,Australia,Sydney,-33.846764,151.248809,17.58,3.02,26926,Spa,Sydney Viewpoint is a popular attraction in Sydney. Visitors enjoy its scenic value and cultural importance.,100,cultural,Rome Monument,2025-10-31T17:59:12.216397Z
gt_3984,Johannesburg Monument,attraction,South Africa,Johannesburg,-26.198835,28.082401,8.06,3.43,40663,Beach Access,Johannesburg Monument is a popular attraction in Johannesburg. Visitors enjoy its scenic value and cultural importance.,100,beach,"Kyoto Inn, Oslo Museum, Santiago Downtown",2025-10-31T17:59:12.216416Z
gt_3985,Hong Kong Suites,hotel,China,Hong Kong,22.352346,114.171459,116.03,3.22,5899,"Beach Access, Free WiFi","Comfortable Hong Kong Suites located in Hong Kong, offering Beach Access, Free WiFi. Suitable for business and leisure travelers.",87,family,"San Francisco Historic District, Johannesburg Hotel",2025-10-31T17:59:12.216433Z
gt_3986,Busan Lodge,hotel,South Korea,Busan,35.148562,129.070857,76.92,4.49,2451,"Airport Shuttle, Non-smoking","Comfortable Busan Lodge located in Busan, offering Airport Shuttle, Non-smoking. Suitable for business and leisure travelers.",77,cultural,"Geneva Monument, Saint Petersburg Lodge, Toronto Waterfront",2025-10-31T17:59:12.216455Z
gt_3987,London Temple,attraction,United Kingdom,London,51.520871,-0.105814,18.2,4.2,46193,"Parking, Non-smoking, Breakfast Included, Free WiFi",London Temple is a popular attraction in London. Visitors enjoy its scenic value and cultural importance.,100,adventure,,2025-10-31T17:59:12.216472Z
gt_3988,Brussels Viewpoint,attraction,Belgium,Brussels,50.844675,4.310447,11.45,3.73,39210,"Airport Shuttle, Pet Friendly, Family Rooms",Brussels Viewpoint is a popular attraction in Brussels. Visitors enjoy its scenic value and cultural importance.,100,adventure,,2025-10-31T17:59:12.216487Z
gt_3989,Madrid Beach,attraction,Spain,Madrid,40.463916,-3.654965,13.28,3.73,45922,"Free WiFi, Non-smoking",Madrid Beach is a popular attraction in Madrid. Visitors enjoy its scenic value and cultural importance.,100,luxury,"Shanghai Viewpoint, Saint Petersburg Hotel, Helsinki Park",2025-10-31T17:59:12.216506Z
gt_399,Las Vegas Resort,resort,United States,Las Vegas,36.13898,-115.108203,209.49,2.34,7549,"Non-smoking, Family Rooms, Parking, Breakfast Included","Relaxing resort in Las Vegas with Non-smoking, Family Rooms, Parking, Breakfast Included. Ideal for holidays and retreats.",93,cultural,"Buenos Aires Hotel, Tokyo Museum",2025-10-31T17:59:12.136997Z
gt_3990,Tehran International Airport,airport,Iran,Tehran,35.698377,51.413439,0.0,3.11,586,"Non-smoking, Fitness Center, Spa","Tehran Tehran International Airport, main air transport hub serving the region.",64,nature,,2025-10-31T17:59:12.216521Z
gt_3991,Amsterdam Lodge,hotel,Netherlands,Amsterdam,52.358873,4.903482,143.51,3.84,14263,"Spa, Pool","Comfortable Amsterdam Lodge located in Amsterdam, offering Spa, Pool. Suitable for business and leisure travelers.",97,adventure,,2025-10-31T17:59:12.216535Z
gt_3992,Budapest Boutique,hotel,Hungary,Budapest,47.502612,19.048836,124.78,2.34,6544,"Bar, Non-smoking","Comfortable Budapest Boutique located in Budapest, offering Bar, Non-smoking. Suitable for business and leisure travelers.",88,cultural,"Tokyo Inn, Phuket Hotel",2025-10-31T17:59:12.216554Z
gt_3993,Cape Town Boutique,hotel,South Africa,Cape Town,-33.894168,18.441549,89.65,4.2,2666,"Spa, Fitness Center, Parking, Non-smoking","Comfortable Cape Town Boutique located in Cape Town, offering Spa, Fitness Center, Parking, Non-smoking. Suitable for business and leisure travelers.",74,nature,"Brisbane Downtown, Brussels Inn",2025-10-31T17:59:12.216572Z
gt_3994,Busan Lodge,hotel,South Korea,Busan,35.155158,129.091797,69.48,4.54,1151,"Parking, Non-smoking, Bar, Pool","Comfortable Busan Lodge located in Busan, offering Parking, Non-smoking, Bar, Pool. Suitable for business and leisure travelers.",71,luxury,"Toronto Historic District, Kolkata Hotel",2025-10-31T17:59:12.216591Z
gt_3995,Seoul Park,attraction,South Korea,Seoul,37.597112,126.928456,11.47,3.38,9517,"Fitness Center, Free WiFi",Seoul Park is a popular attraction in Seoul. Visitors enjoy its scenic value and cultural importance.,96,luxury,Bali Boutique,2025-10-31T17:59:12.216607Z
gt_3996,Phuket Temple,attraction,Thailand,Phuket,7.929671,98.366533,5.63,4.57,37018,"Parking, Airport Shuttle, Fitness Center, Beach Access",Phuket Temple is a popular attraction in Phuket. Visitors enjoy its scenic value and cultural importance.,100,budget,"Accra Monument, Las Vegas Inn, Honolulu Lodge",2025-10-31T17:59:12.216628Z
gt_3997,Geneva Boutique,hotel,Switzerland,Geneva,46.209443,6.15571,107.15,2.92,10118,"Non-smoking, Pet Friendly, Free WiFi, Bar","Comfortable Geneva Boutique located in Geneva, offering Non-smoking, Pet Friendly, Free WiFi, Bar. Suitable for business and leisure travelers.",90,cultural,,2025-10-31T17:59:12.216643Z
gt_3998,Sao Paulo Museum,attraction,Brazil,Sao Paulo,-23.50476,-46.629315,11.29,3.56,32104,Pet Friendly,Sao Paulo Museum is a popular attraction in Sao Paulo. Visitors enjoy its scenic value and cultural importance.,99,budget,,2025-10-31T17:59:12.216657Z
gt_3999,Vienna Inn,hotel,Austria,Vienna,48.188771,16.343327,110.48,2.71,10038,Airport Shuttle,"Comfortable Vienna Inn located in Vienna, offering Airport Shuttle. Suitable for business and leisure travelers.",93,adventure,,2025-10-31T17:59:12.216671Z
gt_4,Mumbai Railway Station,railway_station,India,Mumbai,19.098913,72.84404,0.0,4.14,747,"Pet Friendly, Bar",Mumbai Railway Station serving Mumbai with national and regional connections.,64,beach,"Kiev Monument, Baghdad Monument",2025-10-31T17:59:12.127331Z
gt_40,Seoul Airport,airport,South Korea,Seoul,37.577463,127.002009,0.0,3.45,1142,"Family Rooms, Bar, Non-smoking, Airport Shuttle","Seoul Seoul Airport, main air transport hub serving the region.",73,cultural,"Dublin Suites, Manila Suites, Kuala Lumpur Historic District",2025-10-31T17:59:12.128597Z
gt_400,London Inn,hotel,United Kingdom,London,51.469046,-0.087558,140.98,3.4,12953,"Pool, Breakfast Included","Comfortable London Inn located in London, offering Pool, Breakfast Included. Suitable for business and leisure travelers.",96,urban,Zurich Hotel,2025-10-31T17:59:12.137017Z
gt_4000,Accra Lodge,hotel,Ghana,Accra,5.632329,-0.209593,62.18,4.78,9344,"Free WiFi, Fitness Center, Pool","Comfortable Accra Lodge located in Accra, offering Free WiFi, Fitness Center, Pool. Suitable for business and leisure travelers.",95,budget,Prague Boutique,2025-10-31T17:59:12.216697Z
gt_4001,Vienna Boutique,hotel,Austria,Vienna,48.254643,16.338883,84.2,4.39,13929,"Parking, Non-smoking","Comfortable Vienna Boutique located in Vienna, offering Parking, Non-smoking. Suitable for business and leisure travelers.",90,beach,,2025-10-31T17:59:12.216710Z
gt_4002,Brussels Suites,hotel,Belgium,Brussels,50.887028,4.30477,95.05,3.93,4041,"Pool, Bar, Family Rooms, Airport Shuttle","Comfortable Brussels Suites located in Brussels, offering Pool, Bar, Family Rooms, Airport Shuttle. Suitable for business and leisure travelers.",83,urban,,2025-10-31T17:59:12.216725Z
gt_4003,Brisbane Hotel,hotel,Australia,Brisbane,-27.48685,153.055402,133.7,4.79,3349,"Beach Access, Pool, Airport Shuttle, Pet Friendly","Comfortable Brisbane Hotel located in Brisbane, offering Beach Access, Pool, Airport Shuttle, Pet Friendly. Suitable for business and leisure travelers.",78,adventure,"Seoul Historic District, San Francisco Downtown",2025-10-31T17:59:12.216743Z
gt_4004,Cape Town Inn,hotel,South Africa,Cape Town,-33.958108,18.470601,74.13,4.39,4570,"Non-smoking, Parking, Pet Friendly","Comfortable Cape Town Inn located in Cape Town, offering Non-smoking, Parking, Pet Friendly. Suitable for business and leisure travelers.",82,budget,"Tehran Old Town, Paris Beach, Oslo Monument",2025-10-31T17:59:12.216765Z
gt_4005,Cancun Viewpoint,attraction,Mexico,Cancun,21.123968,-86.809065,11.07,4.14,34982,"Non-smoking, Pet Friendly, Free WiFi, Beach Access",Cancun Viewpoint is a popular attraction in Cancun. Visitors enjoy its scenic value and cultural importance.,100,beach,,2025-10-31T17:59:12.216782Z
gt_4006,Accra Lodge,hotel,Ghana,Accra,5.633852,-0.182617,57.23,2.41,487,"Pet Friendly, Bar","Comfortable Accra Lodge located in Accra, offering Pet Friendly, Bar. Suitable for business and leisure travelers.",61,nature,,2025-10-31T17:59:12.216796Z
gt_4007,Madrid Hotel,hotel,Spain,Madrid,40.370815,-3.674338,87.33,4.32,7932,"Non-smoking, Spa, Pool, Airport Shuttle","Comfortable Madrid Hotel located in Madrid, offering Non-smoking, Spa, Pool, Airport Shuttle. Suitable for business and leisure travelers.",90,cultural,,2025-10-31T17:59:12.216811Z
gt_4008,Copenhagen Hotel,hotel,Denmark,Copenhagen,55.627442,12.586228,156.26,3.49,9986,"Parking, Fitness Center","Comfortable Copenhagen Hotel located in Copenhagen, offering Parking, Fitness Center. Suitable for business and leisure travelers.",89,urban,San Francisco Historic District,2025-10-31T17:59:12.216829Z
gt_4009,Stockholm Resort,resort,Sweden,Stockholm,59.321199,18.022799,227.65,4.47,118,Beach Access,Relaxing resort in Stockholm with Beach Access. Ideal for holidays and retreats.,47,adventure,,2025-10-31T17:59:12.216845Z
gt_401,Vienna Beach Resort,resort,Austria,Vienna,48.20681,16.382904,168.52,2.83,13671,"Free WiFi, Pet Friendly, Bar, Pool","Relaxing resort in Vienna with Free WiFi, Pet Friendly, Bar, Pool. Ideal for holidays and retreats.",100,urban,"Santiago Boutique, Jakarta Downtown, Paris Lodge",2025-10-31T17:59:12.137040Z
gt_4010,Geneva Suites,hotel,Switzerland,Geneva,46.202881,6.099064,113.95,3.48,344,"Pet Friendly, Fitness Center","Comfortable Geneva Suites located in Geneva, offering Pet Friendly, Fitness Center. Suitable for business and leisure travelers.",60,budget,,2025-10-31T17:59:12.216858Z
gt_4011,Los Angeles Suites,hotel,United States,Los Angeles,34.016653,-118.280592,158.31,4.74,10702,Bar,"Comfortable Los Angeles Suites located in Los Angeles, offering Bar. Suitable for business and leisure travelers.",95,family,"Stockholm Historic District, Rome Downtown, Guangzhou Downtown",2025-10-31T17:59:12.216877Z
gt_4012,Kolkata Central Station,railway_station,India,Kolkata,22.536705,88.365436,0.0,3.46,350,"Spa, Non-smoking",Kolkata Central Station serving Kolkata with national and regional connections.,54,cultural,Saint Petersburg Museum,2025-10-31T17:59:12.216894Z
gt_4013,Chennai Park,attraction,India,Chennai,13.121784,80.30292,7.5,3.14,8857,"Parking, Beach Access",Chennai Park is a popular attraction in Chennai. Visitors enjoy its scenic value and cultural importance.,94,urban,,2025-10-31T17:59:12.216908Z
gt_4014,Kolkata Inn,hotel,India,Kolkata,22.603322,88.39748,36.72,3.93,1992,Bar,"Comfortable Kolkata Inn located in Kolkata, offering Bar. Suitable for business and leisure travelers.",77,urban,,2025-10-31T17:59:12.216924Z
gt_4015,Santiago Airport,airport,Chile,Santiago,-33.447666,-70.69739,0.0,3.61,1899,"Breakfast Included, Non-smoking","Santiago Santiago Airport, main air transport hub serving the region.",80,nature,Chennai Lodge,2025-10-31T17:59:12.216941Z
gt_4016,Barcelona Monument,attraction,Spain,Barcelona,41.405651,2.156018,13.95,4.3,13060,"Bar, Beach Access",Barcelona Monument is a popular attraction in Barcelona. Visitors enjoy its scenic value and cultural importance.,90,beach,Buenos Aires Temple,2025-10-31T17:59:12.216958Z
gt_4017,Chicago Inn,hotel,United States,Chicago,41.916874,-87.655687,116.6,4.19,14728,Beach Access,"Comfortable Chicago Inn located in Chicago, offering Beach Access. Suitable for business and leisure travelers.",93,cultural,"Doha Suites, Dublin Old Town, Bogota Beach",2025-10-31T17:59:12.216978Z
gt_4018,Dubai Park,attraction,United Arab Emirates,Dubai,25.249101,55.265829,18.8,4.49,249,"Parking, Airport Shuttle",Dubai Park is a popular attraction in Dubai. Visitors enjoy its scenic value and cultural importance.,52,urban,Lima Old Town,2025-10-31T17:59:12.216994Z
gt_4019,London Boutique,hotel,United Kingdom,London,51.555783,-0.120324,120.15,2.36,8025,"Pool, Bar, Free WiFi","Comfortable London Boutique located in London, offering Pool, Bar, Free WiFi. Suitable for business and leisure travelers.",86,beach,Bali Downtown,2025-10-31T17:59:12.217010Z
gt_402,Mumbai Monument,attraction,India,Mumbai,19.028081,72.856501,4.64,4.1,36263,Breakfast Included,Mumbai Monument is a popular attraction in Mumbai. Visitors enjoy its scenic value and cultural importance.,100,cultural,"Zurich Temple, Jerusalem Downtown, Dublin Waterfront",2025-10-31T17:59:12.137076Z
gt_4020,Mexico City Boutique,hotel,Mexico,Mexico City,19.458464,-99.13903,70.1,3.28,14715,"Family Rooms, Non-smoking, Fitness Center","Comfortable Mexico City Boutique located in Mexico City, offering Family Rooms, Non-smoking, Fitness Center. Suitable for business and leisure travelers.",100,cultural,,2025-10-31T17:59:12.217024Z
gt_4021,Paris Boutique,hotel,France,Paris,48.883118,2.390602,110.7,3.81,11808,"Pool, Airport Shuttle","Comfortable Paris Boutique located in Paris, offering Pool, Airport Shuttle. Suitable for business and leisure travelers.",96,nature,"Bangkok Park, Montreal Park",2025-10-31T17:59:12.217042Z
gt_4022,Moscow Park,attraction,Russia,Moscow,55.792882,37.616337,12.91,3.71,12449,Spa,Moscow Park is a popular attraction in Moscow. Visitors enjoy its scenic value and cultural importance.,98,budget,New York Downtown,2025-10-31T17:59:12.217057Z
gt_4023,London Lodge,hotel,United Kingdom,London,51.508544,-0.134571,123.33,2.37,2831,"Pet Friendly, Beach Access, Family Rooms","Comfortable London Lodge located in London, offering Pet Friendly, Beach Access, Family Rooms. Suitable for business and leisure travelers.",77,beach,,2025-10-31T17:59:12.217073Z
gt_4024,Busan Hotel,hotel,South Korea,Busan,35.206043,129.118628,81.94,3.73,3794,"Airport Shuttle, Free WiFi, Pet Friendly, Bar","Comfortable Busan Hotel located in Busan, offering Airport Shuttle, Free WiFi, Pet Friendly, Bar. Suitable for business and leisure travelers.",82,budget,"Tokyo Lodge, Bengaluru Museum, Manila Lodge",2025-10-31T17:59:12.217093Z
gt_4025,Johannesburg Inn,hotel,South Africa,Johannesburg,-26.226673,28.084601,72.43,4.61,12632,"Fitness Center, Bar, Pool","Comfortable Johannesburg Inn located in Johannesburg, offering Fitness Center, Bar, Pool. Suitable for business and leisure travelers.",92,cultural,,2025-10-31T17:59:12.217107Z
gt_4026,Prague Lodge,hotel,Czech Republic,Prague,50.048959,14.440609,102.96,3.04,4076,Breakfast Included,"Comfortable Prague Lodge located in Prague, offering Breakfast Included. Suitable for business and leisure travelers.",78,urban,,2025-10-31T17:59:12.217136Z
gt_4027,Doha Boutique,hotel,Qatar,Doha,25.276559,51.503174,88.08,4.22,7578,Fitness Center,"Comfortable Doha Boutique located in Doha, offering Fitness Center. Suitable for business and leisure travelers.",93,nature,"Guangzhou Downtown, Los Angeles Downtown",2025-10-31T17:59:12.217157Z
gt_4028,Guangzhou Beach,attraction,China,Guangzhou,23.119513,113.307732,9.36,3.29,3352,Breakfast Included,Guangzhou Beach is a popular attraction in Guangzhou. Visitors enjoy its scenic value and cultural importance.,86,family,,2025-10-31T17:59:12.217172Z
